time,seconds_elapsed,relativeAltitude,pressure
1764585892140919300,227.90191918945314,-233.078857421875,724.4460296630859
1764585893212767200,228.97376733398437,-233.303466796875,724.466552734375
1764585894284614100,230.0456142578125,-233.810791015625,724.5130920410156
1764585895356421000,231.11742114257814,-235.3486328125,724.6539306640625
1764585896428257300,232.18925732421874,-236.635498046875,724.7718048095703
1764585897500083200,233.26108325195312,-237.59716796875,724.8597717285156
1764585898571944200,234.33294409179686,-239.238037109375,725.0102233886719
1764585899643765200,235.40476513671874,-240.514404296875,725.126953125
1764585900715439000,236.47643920898437,-241.843505859375,725.2488708496094
1764585901787160000,237.54816015625,-242.9716796875,725.3522491455078
1764585902858860300,238.6198603515625,-244.559814453125,725.4978179931641
1764585903930550000,239.69155004882813,-245.74609375,725.6063842773438
1764585905002292200,240.7632922363281,-247.041015625,725.7251739501953
1764585906074019000,241.83501904296875,-248.4755859375,725.8567047119141
1764585907145727200,242.90672729492186,-250.095458984375,726.0052490234375
1764585908217388000,243.9783879394531,-251.667724609375,726.1495208740234
1764585909289011200,245.05001123046875,-252.856689453125,726.2586975097656
1764585910360609300,246.121609375,-254.7275390625,726.4302825927734
1764585911432317200,247.1933171386719,-255.578369140625,726.5083312988281
1764585912504056300,248.26505639648437,-256.915283203125,726.6310119628906
1764585913575795200,249.33679516601563,-258.265380859375,726.7549896240234
1764585914647559200,250.40855908203125,-259.702880859375,726.8869018554688
1764585915719375000,251.480375,-260.64892578125,726.9736480712891
1764585916791173000,252.55217309570313,-262.294921875,727.1249389648438
1764585917862983200,253.62398315429687,-263.478759765625,727.2335052490234
1764585918934799000,254.69579907226563,-264.974365234375,727.3709106445312
1764585920006545200,255.76754516601562,-266.390625,727.5010681152344
1764585921078319000,256.8393190917969,-267.947021484375,727.6441192626953
1764585922150081300,257.91108129882815,-269.51123046875,727.7876281738281
1764585923221805000,258.98280517578127,-270.7900390625,727.9053497314453
1764585924293534200,260.0545341796875,-271.984375,728.0150604248047
1764585925365214200,261.1262141113281,-273.797119140625,728.1816101074219
1764585926436883200,262.19788330078126,-275.364013671875,728.3256530761719
1764585927508526000,263.2695261230469,-276.790771484375,728.45703125
1764585928580171000,264.3411708984375,-278.45556640625,728.6100006103516
1764585929651897000,265.41289697265626,-279.776611328125,728.7316131591797
1764585930723605200,266.48460522460937,-280.93408203125,728.8379669189453
1764585931795284200,267.5562841796875,-282.2392578125,728.9580535888672
1764585932867015200,268.6280151367188,-283.502197265625,729.0743255615234
1764585933938697200,269.699697265625,-284.4853515625,729.1648101806641
1764585935010366200,270.7713662109375,-286.237060546875,729.3260192871094
1764585936082069200,271.8430693359375,-287.259765625,729.4202423095703
1764585937153819100,272.91481909179686,-288.625732421875,729.5461273193359
1764585938225589200,273.98658935546877,-290.11083984375,729.6826934814453
1764585939297340200,275.0583400878906,-291.73583984375,729.8322296142578
1764585940369091300,276.13009130859376,-292.583984375,729.9104309082031
1764585941440833000,277.2018330078125,-293.648681640625,730.0086212158203
1764585942512600000,278.27360009765624,-294.642333984375,730.1001739501953
1764585943584400100,279.3454001464844,-295.065185546875,730.1390838623047
1764585944656237000,280.4172370605469,-295.368896484375,730.1669311523438
1764585945728080400,281.48908032226564,-296.380859375,730.2602386474609
1764585946799863000,282.56086303710936,-297.456298828125,730.3593444824219
1764585947871641000,283.63264111328124,-298.777587890625,730.4811859130859
1764585948943421200,284.7044211425781,-300.28369140625,730.6198883056641
1764585950015239200,285.7762392578125,-302.077880859375,730.7852935791016
1764585951087105300,286.84810522460936,-303.68701171875,730.9336853027344
1764585952158979000,287.91997900390623,-304.97119140625,731.05224609375
1764585953230855200,288.99185522460937,-306.0966796875,731.156005859375
1764585954302677200,290.06367724609373,-307.650390625,731.2994384765625
1764585955374470100,291.13547021484374,-309.1513671875,731.4378356933594
1764585956446326300,292.207326171875,-310.646728515625,731.5757751464844
1764585957518175200,293.2791752929688,-311.9892578125,731.6997528076172
1764585958590044200,294.35104418945315,-313.68017578125,731.8557739257812
1764585959661905400,295.4229055175781,-314.768798828125,731.9562530517578
1764585960733703200,296.494703125,-315.532470703125,732.0267486572266
1764585961805435100,297.56643505859375,-316.306640625,732.098388671875
1764585962877137200,298.63813720703126,-317.32666015625,732.1925354003906
1764585963948871200,299.70987109375,-318.201171875,732.2731781005859
1764585965020626200,300.7816262207031,-319.04150390625,732.3508453369141
1764585966092325000,301.8533251953125,-320.275390625,732.4647521972656
1764585967163963100,302.9249631347656,-321.60986328125,732.5880432128906
1764585968235659000,303.99665893554686,-323.04736328125,732.720947265625
1764585969307378200,305.06837817382814,-324.265380859375,732.8333282470703
1764585970379066000,306.14006616210935,-325.84814453125,732.9796600341797
1764585971450780200,307.2117802734375,-327.38330078125,733.1215667724609
1764585972522458000,308.2834580078125,-329.240966796875,733.29345703125
1764585973594130200,309.3551301269531,-330.995361328125,733.4556579589844
1764585974665826000,310.4268259277344,-333.20166015625,733.6595916748047
1764585975737524200,311.4985241699219,-335.196533203125,733.8441467285156
1764585976809254100,312.5702541503906,-337.474365234375,734.0550231933594
1764585977881002200,313.64200219726564,-339.572265625,734.2489624023438
